Source,InformationFlow,Destination,SourceLayer,DestLayer
BT FlatPack 11 - Freight Equipment,freight equipment information,BasSen11 - Commercial Vehicle OBE,Physical,Physical
BT FlatPack 12 - Freight Equipment,freight equipment information,BasSen12 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 001 - Freight Equipment,freight equipment information,KPetrol Mon 001 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 002 - Freight Equipment,freight equipment information,KPetrol Mon 002 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 003 - Freight Equipment,freight equipment information,KPetrol Mon 003 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 004 - Freight Equipment,freight equipment information,KPetrol Mon 004 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 005 - Freight Equipment,freight equipment information,KPetrol Mon 005 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 006 - Freight Equipment,freight equipment information,KPetrol Mon 006 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 007 - Freight Equipment,freight equipment information,KPetrol Mon 007 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 008 - Freight Equipment,freight equipment information,KPetrol Mon 008 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 009 - Freight Equipment,freight equipment information,KPetrol Mon 009 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 010 - Freight Equipment,freight equipment information,KPetrol Mon 010 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 011 - Freight Equipment,freight equipment information,KPetrol Mon 011 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 012 - Freight Equipment,freight equipment information,KPetrol Mon 012 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 013 - Freight Equipment,freight equipment information,KPetrol Mon 013 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 014 - Freight Equipment,freight equipment information,KPetrol Mon 014 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 015 - Freight Equipment,freight equipment information,KPetrol Mon 015 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 016 - Freight Equipment,freight equipment information,KPetrol Mon 016 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 017 - Freight Equipment,freight equipment information,KPetrol Mon 017 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 018 - Freight Equipment,freight equipment information,KPetrol Mon 018 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 019 - Freight Equipment,freight equipment information,KPetrol Mon 019 - Commercial Vehicle OBE,Physical,Physical
FuelContainer 020 - Freight Equipment,freight equipment information,KPetrol Mon 020 - Commercial Vehicle OBE,Physical,Physical
CP Container 01 - Freight Equipment,freight equipment information,Chao Phraya Imports Fleet and Freight Management Center,Physical,Physical
CP Container 02 - Freight Equipment,freight equipment information,Chao Phraya Imports Fleet and Freight Management Center,Physical,Physical
CP Container 03 - Freight Equipment,freight equipment information,Chao Phraya Imports Fleet and Freight Management Center,Physical,Physical
CP Container 04 - Freight Equipment,freight equipment information,Chao Phraya Imports Fleet and Freight Management Center,Physical,Physical
CP Container 05 - Freight Equipment,freight equipment information,Chao Phraya Imports Fleet and Freight Management Center,Physical,Physical
CP Container 06 - Freight Equipment,freight equipment information,Chao Phraya Imports Fleet and Freight Management Center,Physical,Physical
KWP Carrier 001 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Carrier 002 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Carrier 003 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Carrier 004 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Carrier 005 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Carrier 006 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Carrier 007 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Carrier 008 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Carrier 009 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KWP Carrier 010 - Freight Equipment,freight equipment information,Khorathidin Wholegrains and Producers Fleet and Freight Management Center,Physical,Physical
KlMo Cont 01 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 02 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 03 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 04 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 05 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 06 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 07 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 08 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 09 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 10 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 11 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 12 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 13 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 14 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
KlMo Cont 15 - Freight Equipment,freight equipment information,Klongtoey Movements Pty Ltd Fleet and Freight Management Center,Physical,Physical
Ram Log x1 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
Ram Log x2 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
Ram Log x3 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
Ram Log x4 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
Ram Log x5 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
Ram Log x6 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
Ram Log x7 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
Ram Log x8 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
Ram Log x9 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
Ram Log x10 - Freight Equipment,freight equipment information,Buri Ram Logistics Solutions Fleet and Freight Management Center,Physical,Physical
BT FlatPack 01 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 02 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 03 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 04 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 05 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 06 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 07 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 08 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 09 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 10 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 11 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
BT FlatPack 12 - Freight Equipment,freight equipment information,Bassac Traders Inc. Fleet and Freight Management Center,Physical,Physical
FuelContainer 001 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 002 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 003 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 004 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 005 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 006 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 007 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 008 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 009 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 010 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 011 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 012 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 013 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 014 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 015 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 016 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 017 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 018 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 019 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
FuelContainer 020 - Freight Equipment,freight equipment information,Khorathidin Petroleum Fleet and Freight Management Center,Physical,Physical
Bangkok Emergency Management Center,incident command information coordination,Pnom Pehn Emergency Management Center,Physical,Physical
Bangkok Emergency Management Center,incident command information coordination,Khorathidin Regional Emergency Management Center,Physical,Physical
Pnom Pehn Emergency Management Center,incident command information coordination,Bangkok Emergency Management Center,Physical,Physical
Pnom Pehn Emergency Management Center,incident command information coordination,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information coordination,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information coordination,Pnom Pehn Emergency Management Center,Physical,Physical
Bangkok Emergency Management Center,decision support information,Bangkok Ambulance 01 - Emergency Vehicle OBE,Physical,Physical
Bangkok Emergency Management Center,decision support information,Bangkok Ambulance 02 - Emergency Vehicle OBE,Physical,Physical
Bangkok Emergency Management Center,decision support information,Bangkok Ambulance 03 - Emergency Vehicle OBE,Physical,Physical
Bangkok Emergency Management Center,decision support information,Bangkok Police 01 - Emergency Vehicle OBE,Physical,Physical
Bangkok Emergency Management Center,decision support information,Bangkok Police 02 - Emergency Vehicle OBE,Physical,Physical
Bangkok Emergency Management Center,decision support information,Bangkok Police 03 - Emergency Vehicle OBE,Physical,Physical
Bangkok Emergency Management Center,decision support information,Bangkok Police 04 - Emergency Vehicle OBE,Physical,Physical
Bangkok Emergency Management Center,decision support information,Bangkok Police 05 - Emergency Vehicle OBE,Physical,Physical
Bangkok Emergency Management Center,decision support information,Bangkok Fire 01 - Emergency Vehicle OBE,Physical,Physical
Bangkok Emergency Management Center,decision support information,Bangkok Fire 01 - Emergency Vehicle OBE,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,Pnom Pehn Ambulance 01 - Emergency Vehicle OBE,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,Pnom Pehn Ambulance 02 - Emergency Vehicle OBE,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,Pnom Pehn Police 01 - Emergency Vehicle OBE,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,Pnom Pehn Police 02 - Emergency Vehicle OBE,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,Pnom Pehn Police 03 - Emergency Vehicle OBE,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,Pnom Pehn Fire 01 - Emergency Vehicle OBE,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,Pnom Pehn Fire 02 - Emergency Vehicle OBE,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,Khorathidin Regional Ambulance 01 - Emergency Vehicle OBE,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,Khorathidin Regional Ambulance 02 - Emergency Vehicle OBE,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,Khorathidin Regional Ambulance 03 - Emergency Vehicle OBE,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,Khorathidin Regional Ambulance 04 - Emergency Vehicle OBE,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,Khorathidin Regional Ambulance 05 - Emergency Vehicle OBE,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,Khorathidin Regional Ambulance 06 - Emergency Vehicle OBE,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,Khorathidin Regional Police 01 - Emergency Vehicle OBE,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,Khorathidin Regional Police 02 - Emergency Vehicle OBE,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,Khorathidin Regional Police 03 - Emergency Vehicle OBE,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,Khorathidin Regional Fire 01 - Emergency Vehicle OBE,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,Khorathidin Regional Fire 02 - Emergency Vehicle OBE,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,Khorathidin Regional Fire 03 - Emergency Vehicle OBE,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,Khorathidin Regional Fire 04 - Emergency Vehicle OBE,Physical,Physical
Bangkok Emergency Management Center,incident command information coordination,Pnom Pehn Emergency Management Center,Physical,Physical
Bangkok Emergency Management Center,incident command information coordination,Khorathidin Regional Emergency Management Center,Physical,Physical
Pnom Pehn Emergency Management Center,incident command information coordination,Bangkok Emergency Management Center,Physical,Physical
Pnom Pehn Emergency Management Center,incident command information coordination,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information coordination,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information coordination,Pnom Pehn Emergency Management Center,Physical,Physical
Bangkok Emergency Management Center,emergency operations status,Kittipong Suthamchai - Emergency System Operator,Physical,Physical
Bangkok Emergency Management Center,emergency operations status,Nattaporn Rattanapong - Emergency System Operator,Physical,Physical
Bangkok Emergency Management Center,emergency operations status,Sasithorn Boonyasiri - Emergency System Operator,Physical,Physical
Bangkok Emergency Management Center,emergency operations status,Worachai Kanchanarat - Emergency System Operator,Physical,Physical
Bangkok Emergency Management Center,emergency operations status,Pimnara Chotiphan - Emergency System Operator,Physical,Physical
Pnom Pehn Emergency Management Center,emergency operations status,Anusorn Wattanachai - Emergency System Operator,Physical,Physical
Pnom Pehn Emergency Management Center,emergency operations status,Jirapat Srisuwan - Emergency System Operator,Physical,Physical
Khorathidin Regional Emergency Management Center,emergency operations status,Lalita Phanichkul - Emergency System Operator,Physical,Physical
Khorathidin Regional Emergency Management Center,emergency operations status,Thanawat Thongprasert - Emergency System Operator,Physical,Physical
Khorathidin Regional Emergency Management Center,emergency operations status,Oranuch Siripong - Emergency System Operator,Physical,Physical
Kittipong Suthamchai - Emergency System Operator,emergency operations input,Bangkok Emergency Management Center,Physical,Physical
Nattaporn Rattanapong - Emergency System Operator,emergency operations input,Bangkok Emergency Management Center,Physical,Physical
Sasithorn Boonyasiri - Emergency System Operator,emergency operations input,Bangkok Emergency Management Center,Physical,Physical
Worachai Kanchanarat - Emergency System Operator,emergency operations input,Bangkok Emergency Management Center,Physical,Physical
Pimnara Chotiphan - Emergency System Operator,emergency operations input,Bangkok Emergency Management Center,Physical,Physical
Anusorn Wattanachai - Emergency System Operator,emergency operations input,Pnom Pehn Emergency Management Center,Physical,Physical
Jirapat Srisuwan - Emergency System Operator,emergency operations input,Pnom Pehn Emergency Management Center,Physical,Physical
Lalita Phanichkul - Emergency System Operator,emergency operations input,Khorathidin Regional Emergency Management Center,Physical,Physical
Thanawat Thongprasert - Emergency System Operator,emergency operations input,Khorathidin Regional Emergency Management Center,Physical,Physical
Oranuch Siripong - Emergency System Operator,emergency operations input,Khorathidin Regional Emergency Management Center,Physical,Physical
Bangkok Emergency Management Center,decision support information,357192084561234 Galaxy S25 Ultra - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,864209153782145 iPhone 16 Pro Max - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,351984206713589 Pixel 9 XL - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,864512309876231 Xperia Z7 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,352091847563210 OnePlus 13T - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,861234509876543 Redmi Note 15 Pro - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,359876120345678 Moto G100 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,864209875612340 Nokia X50 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,352098761234567 Huawei P60 Pro - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,861234567890123 Oppo Find X7 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,352091234567890 Vivo X90 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,861234098765432 Realme GT Neo 6 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,352098765432109 Asus ROG Phone 8 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,861234567809876 Lenovo Legion Y90 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,352091234098765 Honor Magic 6 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,861234567801234 ZTE Axon 50 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,352098765401234 BlackBerry Key5 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,861234567890124 HTC U23 Pro - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,352091234567801 Sony Xperia 1 VI - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,decision support information,861234567890125 LG Velvet 2 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,352098765432101 Meizu 20 Pro - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,861234567890126 Sharp Aquos R8 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,352091234567802 Micromax Infinity 5 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,861234567890127 Infinix Zero Ultra - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,352098765432102 Tecno Phantom X3 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,861234567890128 Itel Vision 5 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,352091234567803 Lava Agni 3 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,861234567890129 Coolpad Legacy 2 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,352098765432103 Alcatel 5X - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,861234567890130 Fairphone 5 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,352091234567804 Cat S65 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,861234567890131 Doogee S100 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,352098765432104 Ulefone Armor 15 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,decision support information,861234567890132 BLU G91 Max - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,352091234567805 Kyocera DuraForce Ultra - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,861234567890133 Palm Phone 2 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,352098765432105 Google Pixel Fold - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,861234567890134 Samsung Galaxy Z Flip 6 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,352091234567806 Motorola Razr 2025 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,861234567890135 Xiaomi Mi Mix 5 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,351982104567890 Galaxy S26 Ultra - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,864209153784321 iPhone 17 Pro Max - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,352091847563211 Pixel 10 XL - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,864512309876232 Xperia Z8 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,352091847563212 OnePlus 14T - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,861234509876544 Redmi Note 16 Pro - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,359876120345679 Moto G200 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,864209875612341 Nokia X60 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,352098761234568 Huawei P70 Pro - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,861234567890124 Oppo Find X8 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,352091234567891 Vivo X100 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,861234098765433 Realme GT Neo 7 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,352098765432110 Asus ROG Phone 9 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,861234567809877 Lenovo Legion Y100 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,352091234098766 Honor Magic 7 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,861234567801235 ZTE Axon 60 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,352098765401235 BlackBerry Key6 - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,861234567890125 HTC U24 Pro - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,352091234567802 Sony Xperia 1 VII - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,decision support information,861234567890126 LG Velvet 3 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,357192084561234 Galaxy S25 Ultra - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,864209153782145 iPhone 16 Pro Max - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,351984206713589 Pixel 9 XL - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,864512309876231 Xperia Z7 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,352091847563210 OnePlus 13T - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,861234509876543 Redmi Note 15 Pro - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,359876120345678 Moto G100 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,864209875612340 Nokia X50 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,352098761234567 Huawei P60 Pro - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,861234567890123 Oppo Find X7 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,352091234567890 Vivo X90 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,861234098765432 Realme GT Neo 6 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,352098765432109 Asus ROG Phone 8 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,861234567809876 Lenovo Legion Y90 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,352091234098765 Honor Magic 6 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,861234567801234 ZTE Axon 50 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,352098765401234 BlackBerry Key5 - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,861234567890124 HTC U23 Pro - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,352091234567801 Sony Xperia 1 VI - Personnel Device,Physical,Physical
Bangkok Emergency Management Center,incident command information,861234567890125 LG Velvet 2 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,incident command information,352098765432101 Meizu 20 Pro - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,incident command information,861234567890126 Sharp Aquos R8 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,incident command information,352091234567802 Micromax Infinity 5 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,incident command information,861234567890127 Infinix Zero Ultra - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,incident command information,352098765432102 Tecno Phantom X3 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,incident command information,861234567890128 Itel Vision 5 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,incident command information,352091234567803 Lava Agni 3 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,incident command information,861234567890129 Coolpad Legacy 2 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,incident command information,352098765432103 Alcatel 5X - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,incident command information,861234567890130 Fairphone 5 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,incident command information,352091234567804 Cat S65 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,incident command information,861234567890131 Doogee S100 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,incident command information,352098765432104 Ulefone Armor 15 - Personnel Device,Physical,Physical
Pnom Pehn Emergency Management Center,incident command information,861234567890132 BLU G91 Max - Personnel Device,Physical,Physical
Khorathidin Regional Emergency Management Center,incident command information,352091234567805 Kyocera DuraForce Ultra - Personnel Device,Physical,Physical
